Status,Type,Waybill Number,Date,Shipper,Consignee,Carrier,Origin Port,Destination Port,Pieces,Weight (lb),Volume (ft³),Name,Layout,Departure Date,Arrival Date,System Creation Date,Intermediate/Broker,Executed Place,Executed By,Booking #,Forwarding Agent,Destination Agent,Origin Country,Destination Country,Direction,Master Waybill,Is Liquidated,Transactions Balance (CAD),General Order Date,Income (CAD),Expense (CAD),Profit (CAD),Cost PP. (CAD),Cost Col. (CAD),Inc. PP (CAD),Consolidation Income (CAD),Consolidation Expense (CAD),Consolidation Profit (CAD),Consolidation Real Profit (CAD),Folder,Volume weight (Vlb),Chargeable Weight (lb),Value,Description,Container Number,Deliver To,Modes of Transportation,Has Transactions,Vessel,Amount of Containers,40' Containers,45' Containers,Commodities Description,Last Event,Place of Delivery,Importer,Billing Client,Shipper Address,Consignee Address,Notify Party Address,Forwarding Agent Address,Destination Agent Address,Deliver To Address,Shipper Name & Address,Consignee Name & Address,Warehouse Receipts,Temperature Setup,Generator Setup,TEU,FEU,Shipper Name & Address & Phone,Consignee Name & Address & Phone,Dimensions,Cut Off Date,Spotting Date,Package,House count,On-Carriage by,Documentation Cut-off Date,IT Date,Container Tracking,ETA Update,Terminal,x dock date
Delivered,Ocean,MAEU242936342,08/06/2024,ASOGUABO,"Equifruit, Inc.",Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3627,Straight,08/10/2024,08/26/2024,08/06/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242936342,No,0.00,08/21/2024,0.00,"17,461.81","-17,461.81","17,461.81",0.00,0.00,0.00,"17,461.81","-17,461.81",0.00,Incoming Shipments\2024\August,"24,562.48","24,562.48","17,626.91",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Vessel, Containerized",No,LICA MAERSK 9190779 - POLAR BRASIL  9797216,1,1,0,,Delivered to consignee,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3627,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,08/06/2024,08/06/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242726249,08/06/2024,PRIECOR S.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3639,Straight,08/10/2024,08/26/2024,08/06/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242726249,No,0.00,08/21/2024,0.00,"17,486.82","-17,486.82","17,486.82",0.00,0.00,0.00,"17,486.82","-17,486.82",0.00,Incoming Shipments\2024\August,"24,562.48","24,562.48","17,613.72",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,LICA MAERSK 9190779 - POLAR BRASIL  9797216,1,1,0,,Delivered to consignee,New York,,,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,"415 Row D Hunts PT Market, Bronx, NY 10474. United States","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador","United Safety Agents
",3639,,No,2,1.0,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador
593 7 294 1129","United Safety Agents
",1x459.45x90.16x98.43in,08/06/2024,08/06/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242776383,08/06/2024,COQUIMBA,"Equifruit, Inc.",Maersk,Chinandega,Philadelphia,1,"3,747.86","2,359.59",3614,Straight,08/09/2024,08/19/2024,08/06/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Nicaragua,United States,Incoming,MAEU242776383,No,0.00,08/21/2024,0.00,"13,517.47","-13,517.47","13,517.47",0.00,0.00,0.00,"13,517.47","-13,517.47",0.00,Incoming Shipments\2024\August,"24,562.48","24,562.48","13,420.22",Banano Cavendish Convencional Fairtrade con etiqueta,,"Equifruit, Inc.","Vessel, Containerized",No,MAERSK NEW HAVEN 9215880,1,1,0,,Delivered to consignee,Toronto,,,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","COQUIMBA
Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3614,,No,2,1.0,"COQUIMBA
Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua
505 2341-3882","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,08/06/2024,08/06/2024,CNT,0,,,,Yes,,,
Received,Ocean,SMLU8172311A,08/02/2024,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Seaboard,Santa Marta,Philadelphia,961,"42,140.04","4,393.71",3601,Straight,08/08/2024,08/19/2024,08/02/2024,,Montréal,Claudia Ramirez,,PSA PENN TERMINALS,"Equifruit, Inc.",Colombia,United States,Incoming,SMLU8172311A,No,0.00,08/17/2024,0.00,"18,652.61","-18,652.61","18,652.61",0.00,0.00,0.00,"18,652.61","-18,652.61",0.00,Incoming Shipments\2024\August,"45,736.98","45,736.98","18,679.68",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,SEABOARD GARDENIA 9673630 - SEABOARD PRIDE 9294513,1,1,0,Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,Arrived at destination,Toronto,,,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","1 Saville Avenue, Eddystone, PA 19022. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",3601,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
","288x15.75x24.02x9.06in  
1x459.45x90.16x98.43in  
672x15.75x24.02x9.06in",08/02/2024,08/02/2024,PCS,0,,,,Yes,,,
Received,Ocean,SMLU8172283A,08/02/2024,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Seaboard,Santa Marta,Philadelphia,961,"42,140.04","4,393.71",3600,Straight,08/08/2024,08/19/2024,08/02/2024,,Montréal,Claudia Ramirez,,PSA PENN TERMINALS,"Equifruit, Inc.",Colombia,United States,Incoming,SMLU8172283A,No,0.00,08/17/2024,0.00,"18,652.61","-18,652.61","18,652.61",0.00,0.00,0.00,"18,652.61","-18,652.61",0.00,Incoming Shipments\2024\August,"45,736.98","45,736.98","18,679.68",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,SEABOARD GARDENIA 9673630 - SEABOARD PRIDE 9294513,1,1,0,Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,Arrived at destination,Montreal,,,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","1 Saville Avenue, Eddystone, PA 19022. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",3600,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
","1x459.45x90.16x98.43in  
672x15.75x24.02x9.06in  
288x15.75x24.02x9.06in",08/02/2024,08/02/2024,PCS,0,,,,Yes,,,
Delivered,Ground,,08/02/2024,Coliman Pacific Corporation,United Safety Agents,TQL,Nogales,Calgary,481,"22,943.95","3,376.65",3620,Straight,08/02/2024,08/13/2024,08/02/2024,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,08/17/2024,0.00,"24,085.51","-24,085.51","24,085.51",0.00,0.00,0.00,"24,085.51","-24,085.51",0.00,Incoming Shipments\2024\August,"35,149.73","35,149.73","23,860.24",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Truck, Containerized",No,,1,1,0,Banano Cavendish Organico Fairtrade con banda,Delivered to consignee,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","United Safety Agents
",3620,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","United Safety Agents
","1x459.45x90.16x98.43in  
480x15.75x24.02x9.06in",08/02/2024,08/02/2024,PCS,0,,,,Yes,,,
Delivered,Ocean,NQSH43101DV33104,08/01/2024,Marplantis Organic Sustainable Agriculture,United Safety Agents,Network,Puerto Bolivar,Hueneme,1,"3,747.86","2,359.59",3588,Straight,08/04/2024,08/15/2024,08/01/2024,,Montréal,Claudia Ramirez,,"ANACAPA FRESH LOGISTICS, LLC","Equifruit, Inc.",Ecuador,United States,Incoming,NQSH43101DV33104,No,0.00,08/16/2024,0.00,"17,499.51","-17,499.51","17,499.51",0.00,0.00,0.00,"17,499.51","-17,499.51",0.00,Incoming Shipments\2024\August,"24,562.48","24,562.48","17,493.17",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,DEL MONTE VALIANT 9869681,1,1,0,,Delivered to consignee,Calgary,,,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","771 Mountain View Avenue, Oxnard, CA 93030. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Marplantis Organic Sustainable Agriculture
DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador","United Safety Agents
",3588,,No,2,1.0,"Marplantis Organic Sustainable Agriculture
DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador
(593) 042 388457","United Safety Agents
",1x459.45x90.16x98.43in,08/01/2024,08/01/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627972,07/30/2024,Latbio S.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3623,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627972,No,0.00,08/14/2024,0.00,"17,613.72","-17,613.72","17,613.72",0.00,0.00,0.00,"17,613.72","-17,613.72",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,512.20",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Montreal,,,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador","United Safety Agents
",3623,,No,2,1.0,"Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador
+593 98 474 9653","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627952,07/30/2024,Latbio S.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3610,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627952,No,0.00,08/14/2024,0.00,"17,613.72","-17,613.72","17,613.72",0.00,0.00,0.00,"17,613.72","-17,613.72",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,512.20",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador","United Safety Agents
",3610,,No,2,1.0,"Latbio S.A.
10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador
+593 98 474 9653","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627873,07/30/2024,Hacienda Celia María C.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3609,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627873,No,0.00,08/14/2024,0.00,"18,202.05","-18,202.05","18,202.05",0.00,0.00,0.00,"18,202.05","-18,202.05",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","18,071.10",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,AS Sara 9410272 - Polar Mexico 9786750 ,1,1,0,,Delivered to consignee,Toronto,,,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",3609,,No,2,1.0,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627823,07/30/2024,Hacienda Celia María C.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3577,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627823,No,0.00,08/14/2024,0.00,"18,202.05","-18,202.05","18,202.05",0.00,0.00,0.00,"18,202.05","-18,202.05",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","18,071.10",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,AS Sara 9410272 - Polar Mexico 9786750 ,1,1,0,,Delivered to consignee,Montreal,,,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",3577,,No,2,1.0,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627807,07/30/2024,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3613,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627807,No,0.00,08/14/2024,0.00,"18,798.36","-18,798.36","18,798.36",0.00,0.00,0.00,"18,798.36","-18,798.36",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","18,663.12",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3613,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627785,07/30/2024,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3597,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627785,No,0.00,08/14/2024,0.00,"18,798.36","-18,798.36","18,798.36",0.00,0.00,0.00,"18,798.36","-18,798.36",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","18,663.12",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3597,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627768,07/30/2024,ASOGUABO,"Equifruit, Inc.",Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3606,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627768,No,0.00,08/14/2024,0.00,"17,655.43","-17,655.43","17,655.43",0.00,0.00,0.00,"17,655.43","-17,655.43",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,528.42",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3606,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627737,07/30/2024,ASOGUABO,"Equifruit, Inc.",Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3605,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242627737,No,0.00,08/14/2024,0.00,"17,655.43","-17,655.43","17,655.43",0.00,0.00,0.00,"17,655.43","-17,655.43",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,528.42",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Montreal,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",3605,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242627737,07/30/2024,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Puerto Bolivar,1,"3,747.86","2,359.59",3604,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,Ecuador,Incoming,MAEU242627737,No,0.00,08/14/2024,0.00,"17,655.43","-17,655.43","17,655.43",0.00,0.00,0.00,"17,655.43","-17,655.43",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,528.42",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3604,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
Delivered,Ocean,MAEU242434554,07/30/2024,ASOGUABO,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",3603,Straight,08/03/2024,08/19/2024,07/30/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU242434554,No,0.00,08/14/2024,0.00,"17,655.43","-17,655.43","17,655.43",0.00,0.00,0.00,"17,655.43","-17,655.43",0.00,Incoming Shipments\2024\July,"24,562.48","24,562.48","17,528.42",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Lexa Maersk 9190767 - Polar Mexico 9786750,1,1,0,,Delivered to consignee,Calgary,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",3603,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,07/30/2024,07/30/2024,CNT,0,,,,Yes,,,
