Status,Number,Supplier,Due Date,Customer,Income,Expense,Profit,Customer:Account Number,Date,End Date,Employee,Progress (%)
Open,3989,ASOGUABO,11/11/2024,,"34,754.15","28,290.05","6,464.10",,11/11/2024,11/11/2024,David Melo,100
Open,3994,PRIECOR S.A.,11/11/2024,,"32,495.69","27,253.19","5,242.50",,11/11/2024,11/11/2024,David Melo,100
Open,3993,Surgesa S.A.,11/06/2024,,"34,404.80","28,721.49","5,683.31",,11/06/2024,11/06/2024,David Melo,100
Open,3988,Surgesa S.A.,11/06/2024,,"32,347.57","27,428.53","4,919.04",,11/06/2024,11/06/2024,David Melo,100
Open,3986,Marplantis Organic Sustainable Agriculture,11/06/2024,,"35,141.20","26,515.18","8,626.02",,11/06/2024,11/06/2024,David Melo,100
Open,3987,Marplantis Organic Sustainable Agriculture,11/06/2024,,"34,356.62","28,221.33","6,135.29",,11/06/2024,11/06/2024,David Melo,100
Open,3975,C.I. AGRICOLAS LAS FLORES S.A.S.,11/06/2024,,"32,389.22","26,403.13","5,986.09",,11/06/2024,11/06/2024,David Melo,100
Open,3974,C.I. AGRICOLAS LAS FLORES S.A.S.,11/06/2024,,"32,503.51","26,332.78","6,170.73",,11/06/2024,11/06/2024,David Melo,100
Open,3973,APPBOSA,11/06/2024,,"32,973.70","39,725.67","-6,751.97",,11/06/2024,11/06/2024,David Melo,100
Open,3979,Hacienda Celia María C.A.,11/06/2024,,"34,139.78","28,197.63","5,942.15",,11/06/2024,11/06/2024,David Melo,100
Open,3978,Hacienda Celia María C.A.,11/06/2024,,"32,131.08","27,213.81","4,917.27",,11/06/2024,11/06/2024,David Melo,100
Open,3977,ASOGUABO,11/06/2024,,"30,063.46","25,233.21","4,830.25",,11/06/2024,11/06/2024,David Melo,100
Open,3981,ASOGUABO,11/06/2024,,"32,368.68","28,817.82","3,550.86",,11/06/2024,11/06/2024,David Melo,100
Open,3954,ASOGUABO,11/06/2024,,"34,356.62","28,684.77","5,671.85",,11/06/2024,11/06/2024,David Melo,100
Open,3966,ASOGUABO,11/06/2024,,"33,947.04","28,998.74","4,948.30",,11/06/2024,11/06/2024,David Melo,100
Open,3972,ASOGUABO,11/06/2024,,"34,260.25","28,512.82","5,747.43",,11/06/2024,11/06/2024,David Melo,100
Open,3971,PRIECOR S.A.,11/06/2024,,"31,864.59","25,117.71","6,746.88",,11/06/2024,11/06/2024,David Melo,100
Open,3992,Marplantis Organic Sustainable Agriculture,11/06/2024,,"33,947.04","28,154.53","5,792.51",,11/06/2024,11/06/2024,David Melo,100
Open,3991,Marplantis Organic Sustainable Agriculture,11/06/2024,,"34,139.78","28,756.87","5,382.91",,11/06/2024,11/06/2024,David Melo,100
Open,3980,Surgesa S.A.,11/06/2024,,"34,356.62","28,822.32","5,534.30",,11/06/2024,11/06/2024,David Melo,100
Closed,3947,Coliman Pacific Corporation,11/27/2024,,"31,867.35","26,116.28","5,751.07",,11/04/2024,12/13/2024,David Melo,100
Open,3968,Surgesa S.A.,11/04/2024,,"31,819.39","27,724.93","4,094.46",,11/04/2024,11/04/2024,David Melo,100
Open,3967,Surgesa S.A.,11/04/2024,,"34,200.01","29,126.41","5,073.60",,11/04/2024,11/04/2024,David Melo,100
Open,3965,Marplantis Organic Sustainable Agriculture,11/04/2024,,"34,139.78","26,629.13","7,510.65",,11/04/2024,11/04/2024,David Melo,100
Open,3964,Marplantis Organic Sustainable Agriculture,11/04/2024,,"34,260.25","28,452.05","5,808.20",,11/04/2024,11/04/2024,David Melo,100
Open,3956,C.I. AGRICOLAS LAS FLORES S.A.S.,11/04/2024,,"32,926.92","28,018.09","4,908.83",,11/04/2024,11/04/2024,David Melo,100
Open,3955,C.I. AGRICOLAS LAS FLORES S.A.S.,11/04/2024,,"32,229.21","26,089.54","6,139.67",,11/04/2024,11/04/2024,David Melo,100
Open,3953,ASOGUABO,10/30/2024,,"30,212.71","25,702.06","4,510.65",,10/30/2024,10/30/2024,David Melo,100
Open,3970,APPBOSA,10/30/2024,,"32,137.79","37,143.98","-5,006.19",,10/30/2024,10/30/2024,David Melo,100
Open,3963,Latbio S.A.,12/04/2024,,"33,971.13","27,811.69","6,159.44",,10/30/2024,10/30/2024,David Melo,100
Open,3969,ASOGUABO,11/30/2024,,"30,042.13","24,492.43","5,549.70",,10/30/2024,12/13/2024,David Melo,100
Closed,3957,ASOGUABO,11/28/2024,,"32,368.68","28,027.29","4,341.39",,10/30/2024,12/13/2024,David Melo,100
Closed,3958,ASOGUABO,11/28/2024,,"34,722.27","29,681.44","5,040.83",,10/30/2024,12/13/2024,David Melo,100
Closed,3962,ASOGUABO,11/28/2024,,"30,042.13","24,778.75","5,263.38",,10/30/2024,10/30/2024,David Melo,100
Open,3961,ASOGUABO,12/05/2024,,"33,971.13","27,849.38","6,121.75",,10/30/2024,10/30/2024,David Melo,100
Open,3960,ASOGUABO,10/30/2024,,"33,947.04","27,585.87","6,361.17",,10/30/2024,10/30/2024,David Melo,100
Open,3959,PRIECOR S.A.,10/30/2024,,"33,947.04","27,927.71","6,019.33",,10/30/2024,10/30/2024,David Melo,100
Open,3948,ASOGUABO,12/04/2024,,"33,971.13","27,818.91","6,152.22",,10/30/2024,12/13/2024,David Melo,100
Closed,3952,Surgesa S.A.,11/29/2024,,"32,108.29","28,876.11","3,232.18",,10/28/2024,12/13/2024,David Melo,100
Closed,3951,Surgesa S.A.,11/30/2024,,"33,947.04","28,540.29","5,406.75",,10/28/2024,12/13/2024,David Melo,100
Closed,3950,Marplantis Organic Sustainable Agriculture,11/30/2024,,"33,947.04","27,274.92","6,672.12",,10/28/2024,12/13/2024,David Melo,100
Open,3949,Marplantis Organic Sustainable Agriculture,12/02/2024,,"33,874.76","27,889.06","5,985.70",,10/28/2024,10/28/2024,David Melo,100
Open,3927,C.I. AGRICOLAS LAS FLORES S.A.S.,11/28/2024,,"32,206.36","26,041.66","6,164.70",,10/28/2024,12/13/2024,David Melo,100
Open,3926,C.I. AGRICOLAS LAS FLORES S.A.S.,11/26/2024,,"32,366.36","26,041.66","6,324.70",,10/28/2024,12/13/2024,David Melo,100
Open,3931,COQUIMBA,12/10/2024,,"30,020.81","25,933.04","4,087.77",,10/23/2024,10/23/2024,David Melo,100
Closed,3946,APPBOSA,11/26/2024,,"33,114.01","28,858.44","4,255.57",,10/23/2024,12/13/2024,David Melo,100
Closed,3943,Latbio S.A.,11/27/2024,,"33,947.04","27,354.23","6,592.81",,10/23/2024,12/13/2024,David Melo,100
Open,3940,Hacienda Celia María C.A.,11/10/2024,,"33,947.04","27,851.13","6,095.91",,10/23/2024,10/23/2024,David Melo,100
Closed,3939,ASOGUABO,11/22/2024,,"29,892.88","24,646.62","5,246.26",,10/23/2024,10/23/2024,David Melo,100
Closed,3938,ASOGUABO,11/22/2024,,"32,207.87","27,816.27","4,391.60",,10/23/2024,12/13/2024,David Melo,100
Closed,3937,ASOGUABO,11/22/2024,,"32,046.36","26,827.33","5,219.03",,10/23/2024,12/13/2024,David Melo,100
Open,3936,ASOGUABO,11/23/2024,,"34,549.77","28,588.78","5,960.99",,10/23/2024,12/13/2024,David Melo,100
Closed,3935,ASOGUABO,11/27/2024,,"33,947.04","27,517.34","6,429.70",,10/23/2024,12/13/2024,David Melo,100
Closed,3934,ASOGUABO,11/26/2024,,"34,115.69","29,377.93","4,737.76",,10/23/2024,12/13/2024,David Melo,100
Closed,3933,ASOGUABO,11/28/2024,,"33,947.04","27,728.69","6,218.35",,10/23/2024,12/13/2024,David Melo,100
Closed,3930,ASOGUABO,11/22/2024,,"31,948.78","26,157.22","5,791.56",,10/23/2024,12/13/2024,David Melo,100
Closed,3929,PRIECOR S.A.,11/29/2024,,"33,947.04","27,692.67","6,254.37",,10/23/2024,12/13/2024,David Melo,100
Closed,3925,Coliman Pacific Corporation,11/27/2024,,"28,425.73","26,106.55","2,319.18",,10/18/2024,12/13/2024,David Melo,100
Closed,3924,Coliman Pacific Corporation,11/18/2024,,"34,055.46","28,813.26","5,242.20",,10/18/2024,12/13/2024,David Melo,100
Closed,3922,Coliman Pacific Corporation,11/22/2024,,"33,778.39","28,943.55","4,834.84",,10/18/2024,12/17/2024,David Melo,100
Closed,3923,Coliman Pacific Corporation,11/14/2024,,"31,751.60","25,792.62","5,958.98",,10/18/2024,12/13/2024,David Melo,100
Open,3920,Coliman Pacific Corporation,10/18/2024,,0.00,"22,085.44","-22,085.44",,10/18/2024,10/18/2024,David Melo,11
Closed,3932,Coliman Pacific Corporation,11/21/2024,,"28,284.51","26,278.73","2,005.78",,10/18/2024,12/13/2024,David Melo,100
Open,3945,ASOGUABO,10/18/2024,,"32,229.21","27,801.77","4,427.44",,10/18/2024,10/18/2024,David Melo,100
Open,3944,Coliman Pacific Corporation,10/18/2024,,0.00,"22,085.44","-22,085.44",,10/18/2024,10/18/2024,David Melo,11
Open,3942,Coliman Pacific Corporation,10/18/2024,,0.00,"22,085.44","-22,085.44",,10/18/2024,10/18/2024,David Melo,11
Open,3941,Coliman Pacific Corporation,11/25/2024,,"34,404.80","28,240.18","6,164.62",,10/18/2024,12/13/2024,David Melo,100
Closed,3921,Coliman Pacific Corporation,11/29/2024,,"33,947.04","29,074.30","4,872.74",,10/18/2024,12/17/2024,David Melo,100
Closed,3919,Surgesa S.A.,11/21/2024,,"31,683.80","26,330.56","5,353.24",,10/18/2024,12/13/2024,David Melo,100
Closed,3918,Surgesa S.A.,11/25/2024,,"33,766.34","28,341.10","5,425.24",,10/18/2024,12/13/2024,David Melo,100
Closed,3917,Marplantis Organic Sustainable Agriculture,11/24/2024,,"32,786.61","28,644.66","4,141.95",,10/18/2024,12/13/2024,David Melo,100
Closed,3916,Marplantis Organic Sustainable Agriculture,11/25/2024,,"33,766.34","27,286.61","6,479.73",,10/18/2024,12/13/2024,David Melo,100
Open,3915,ASOGUABO,12/03/2024,,"33,922.94","27,611.97","6,310.97",,10/18/2024,12/16/2024,David Melo,100
Closed,3914,Marplantis Organic Sustainable Agriculture,11/23/2024,,"33,778.39","28,075.19","5,703.20",,10/18/2024,12/13/2024,David Melo,100
Closed,3907,COQUIMBA,11/19/2024,,"29,967.51","25,244.49","4,723.02",,10/17/2024,12/13/2024,David Melo,100
Closed,3913,Latbio S.A.,11/20/2024,,"34,055.46","27,196.03","6,859.43",,10/17/2024,12/13/2024,David Melo,100
Closed,3912,Hacienda Celia María C.A.,11/19/2024,,"33,862.71","27,397.68","6,465.03",,10/17/2024,12/13/2024,David Melo,100
Closed,3896,ASOGUABO,11/15/2024,,"30,020.81","24,586.37","5,434.44",,10/17/2024,12/13/2024,David Melo,100
Closed,3911,ASOGUABO,11/16/2024,,"32,345.70","27,665.71","4,679.99",,10/17/2024,12/13/2024,David Melo,100
Closed,3904,C.I. AGRICOLAS LAS FLORES S.A.S.,11/20/2024,,"33,055.55","27,947.60","5,107.95",,10/17/2024,12/13/2024,David Melo,100
Closed,3910,ASOGUABO,11/15/2024,,"34,697.63","29,581.26","5,116.37",,10/17/2024,12/18/2024,David Melo,100
Closed,3928,ASOGUABO,11/12/2024,,"28,269.24","27,569.36",699.88,,10/17/2024,12/13/2024,David Melo,100
Closed,3903,C.I. AGRICOLAS LAS FLORES S.A.S.,11/18/2024,,"32,309.22","26,056.75","6,252.47",,10/17/2024,12/13/2024,David Melo,100
Open,3909,ASOGUABO,10/17/2024,,"33,947.04","28,754.10","5,192.94",,10/17/2024,10/17/2024,David Melo,100
Closed,3908,ASOGUABO,11/23/2024,,"33,778.39","27,748.65","6,029.74",,10/17/2024,12/13/2024,David Melo,100
Closed,3906,ASOGUABO,11/18/2024,,"31,943.69","25,600.67","6,343.02",,10/17/2024,12/13/2024,David Melo,100
Closed,3905,PRIECOR S.A.,11/20/2024,,"34,055.46","27,318.88","6,736.58",,10/17/2024,12/13/2024,David Melo,100
Closed,3876,C.I. LA SAMARIA S.A.S,11/05/2024,,"32,599.53","26,368.06","6,231.47",,10/16/2024,12/13/2024,David Melo,100
Closed,3902,Coliman Pacific Corporation,10/19/2024,,"29,556.74","29,914.64",-357.90,,10/11/2024,12/13/2024,David Melo,100
Closed,3898,Surgesa S.A.,11/22/2024,,"33,778.39","27,829.30","5,949.09",,10/11/2024,12/13/2024,David Melo,100
Closed,3891,Surgesa S.A.,11/19/2024,,"32,028.53","26,129.76","5,898.77",,10/11/2024,12/13/2024,David Melo,100
Closed,3897,Marplantis Organic Sustainable Agriculture,11/17/2024,,"32,926.92","29,110.16","3,816.76",,10/11/2024,12/13/2024,David Melo,100
Closed,3890,Marplantis Organic Sustainable Agriculture,11/16/2024,,"33,922.94","27,773.66","6,149.28",,10/11/2024,12/13/2024,David Melo,100
Closed,3889,Marplantis Organic Sustainable Agriculture,11/18/2024,,"34,017.11","28,100.00","5,917.11",,10/11/2024,12/18/2024,David Melo,100
Closed,3901,C.I. AGRICOLAS LAS FLORES S.A.S.,11/13/2024,,"32,693.07","27,750.66","4,942.41",,10/11/2024,12/13/2024,David Melo,100
Closed,3888,Marplantis Organic Sustainable Agriculture,11/21/2024,,"33,778.39","27,619.53","6,158.86",,10/11/2024,12/13/2024,David Melo,100
Closed,3878,C.I. AGRICOLAS LAS FLORES S.A.S.,11/08/2024,,"34,377.26","27,874.64","6,502.62",,10/11/2024,12/13/2024,David Melo,100
Closed,3900,Coliman Pacific Corporation,10/17/2024,,"22,159.54","21,914.12",245.42,,10/11/2024,12/13/2024,David Melo,100
Closed,3899,Marplantis Organic Sustainable Agriculture,11/11/2024,,"32,622.91","28,622.30","4,000.61",,10/11/2024,12/13/2024,David Melo,100
Closed,3886,Coliman Pacific Corporation,11/14/2024,,"28,345.03","26,017.62","2,327.41",,10/10/2024,12/13/2024,David Melo,100
Closed,3894,Coliman Pacific Corporation,11/06/2024,,"32,693.07","29,827.56","2,865.51",,10/10/2024,12/13/2024,David Melo,100
Closed,3893,Coliman Pacific Corporation,11/16/2024,,"33,922.94","28,801.26","5,121.68",,10/10/2024,12/13/2024,David Melo,100
Closed,3892,Coliman Pacific Corporation,11/18/2024,,"34,055.46","28,885.26","5,170.20",,10/10/2024,12/13/2024,David Melo,100
Closed,3887,Coliman Pacific Corporation,11/08/2024,,"31,525.61","25,735.32","5,790.29",,10/10/2024,12/13/2024,David Melo,100
Closed,3872,Coliman Pacific Corporation,11/08/2024,,"28,143.29","25,967.82","2,175.47",,10/10/2024,12/13/2024,David Melo,100
Closed,3871,Coliman Pacific Corporation,11/04/2024,,"32,646.30","29,770.33","2,875.97",,10/10/2024,12/13/2024,David Melo,100
Closed,3870,Coliman Pacific Corporation,11/07/2024,,"33,609.73","28,731.52","4,878.21",,10/10/2024,12/13/2024,David Melo,100
Closed,3869,Coliman Pacific Corporation,11/13/2024,,"33,682.01","28,841.19","4,840.82",,10/10/2024,12/13/2024,David Melo,100
Closed,3868,Coliman Pacific Corporation,11/06/2024,,"33,682.01","28,748.67","4,933.34",,10/10/2024,12/13/2024,David Melo,100
Closed,3867,Coliman Pacific Corporation,11/05/2024,,"33,585.64","28,757.67","4,827.97",,10/10/2024,12/13/2024,David Melo,100
Closed,3881,Hacienda Celia María C.A.,11/15/2024,,"33,922.94","27,722.75","6,200.19",,10/09/2024,12/13/2024,David Melo,100
Closed,3883,APPBOSA,11/15/2024,,"32,183.50","27,439.60","4,743.90",,10/09/2024,12/13/2024,David Melo,100
Closed,3882,Latbio S.A.,11/13/2024,,"33,644.08","27,154.32","6,489.76",,10/09/2024,12/13/2024,David Melo,100
Open,3884,COQUIMBA,11/10/2024,,"29,743.63","25,237.82","4,505.81",,10/09/2024,12/13/2024,David Melo,100
Closed,3856,ASOGUABO,11/05/2024,,"29,722.31","24,997.67","4,724.64",,10/09/2024,12/13/2024,David Melo,100
Closed,3895,ASOGUABO,10/30/2024,,"32,047.06","28,119.87","3,927.19",,10/09/2024,12/13/2024,David Melo,100
Closed,3885,ASOGUABO,11/09/2024,,"32,047.06","27,613.24","4,433.82",,10/09/2024,12/13/2024,David Melo,100
Closed,3874,ASOGUABO,11/08/2024,,"31,886.35","26,548.77","5,337.58",,10/09/2024,12/13/2024,David Melo,100
Open,3880,ASOGUABO,11/15/2024,,"33,922.94","27,645.79","6,277.15",,10/09/2024,10/09/2024,David Melo,100
Closed,3879,ASOGUABO,11/11/2024,,"31,525.61","25,558.31","5,967.30",,10/09/2024,12/13/2024,David Melo,100
Closed,3877,ASOGUABO,11/12/2024,,"33,682.01","27,299.41","6,382.60",,10/09/2024,12/13/2024,David Melo,100
Closed,3875,ASOGUABO,11/02/2024,,"33,657.92","27,566.30","6,091.62",,10/09/2024,12/13/2024,David Melo,100
Closed,3873,COQUIMBA,11/02/2024,,"29,786.28","24,934.74","4,851.54",,10/07/2024,12/13/2024,David Melo,100
Closed,3836,ASOGUABO,11/12/2024,,"31,954.93","27,801.64","4,153.29",,10/07/2024,12/13/2024,David Melo,100
Closed,3863,Surgesa S.A.,11/11/2024,,"33,609.74","28,156.87","5,452.87",,10/07/2024,12/13/2024,David Melo,100
Closed,3862,Marplantis Organic Sustainable Agriculture,11/01/2024,,"34,426.55","28,684.73","5,741.82",,10/07/2024,12/13/2024,David Melo,100
Closed,3866,Marplantis Organic Sustainable Agriculture,11/11/2024,,"33,609.74","27,824.60","5,785.14",,10/07/2024,12/13/2024,David Melo,100
Closed,3865,Marplantis Organic Sustainable Agriculture,11/09/2024,,"33,609.74","27,451.00","6,158.74",,10/07/2024,12/13/2024,David Melo,100
Closed,3864,Marplantis Organic Sustainable Agriculture,11/04/2024,,"33,633.83","27,526.15","6,107.68",,10/07/2024,12/13/2024,David Melo,100
Closed,3860,C.I. AGRICOLAS LAS FLORES S.A.S.,11/20/2024,,"32,309.22","26,208.87","6,100.35",,10/07/2024,12/13/2024,David Melo,100
Closed,3859,C.I. AGRICOLAS LAS FLORES S.A.S.,11/04/2024,,"31,909.21","26,741.24","5,167.97",,10/07/2024,12/13/2024,David Melo,100
Closed,3829,PRIECOR S.A.,11/07/2024,,"31,789.26","25,869.74","5,919.52",,10/04/2024,12/13/2024,David Melo,100
Closed,3837,ASOGUABO,10/24/2024,,"29,530.42","24,256.55","5,273.87",,10/03/2024,12/13/2024,David Melo,100
Closed,3834,Hacienda Celia María C.A.,11/09/2024,,"33,609.74","27,527.31","6,082.43",,10/03/2024,12/13/2024,David Melo,100
Closed,3857,ASOGUABO,10/24/2024,,"30,673.87","25,929.64","4,744.23",,10/03/2024,12/13/2024,David Melo,100
Open,3976,Coliman Pacific Corporation,10/26/2024,,"60,332.15","54,147.91","6,184.24",,10/03/2024,12/13/2024,David Melo,100
Closed,3835,ASOGUABO,11/23/2024,,"33,778.39","33,884.21",-105.82,,10/03/2024,12/13/2024,David Melo,100
Closed,3861,ASOGUABO,10/31/2024,,"31,548.20","25,346.25","6,201.95",,10/03/2024,12/13/2024,David Melo,100
Closed,3843,ASOGUABO,11/08/2024,,"33,609.74","27,308.11","6,301.63",,10/03/2024,12/13/2024,David Melo,100
Closed,3848,ASOGUABO,11/04/2024,,"31,548.20","25,346.25","6,201.95",,10/03/2024,12/13/2024,David Melo,100
Closed,3858,Marplantis Organic Sustainable Agriculture,10/31/2024,,"31,909.21","26,980.88","4,928.33",,09/30/2024,12/13/2024,David Melo,100
Closed,3845,Surgesa S.A.,11/09/2024,,"33,609.74","28,422.02","5,187.72",,09/30/2024,12/13/2024,David Melo,100
Closed,3842,Marplantis Organic Sustainable Agriculture,11/06/2024,,"33,682.01","27,138.67","6,543.34",,09/30/2024,12/13/2024,David Melo,100
Closed,3841,Marplantis Organic Sustainable Agriculture,11/04/2024,,"33,633.83","27,140.12","6,493.71",,09/30/2024,12/13/2024,David Melo,100
Closed,3847,Surgesa S.A.,11/04/2024,,"31,812.05","26,278.03","5,534.02",,09/30/2024,12/13/2024,David Melo,100
Open,3846,ASOGUABO,11/04/2024,,"33,633.83","27,077.34","6,556.49",,09/30/2024,12/13/2024,David Melo,100
Closed,3840,C.I. AGRICOLAS LAS FLORES S.A.S.,10/27/2024,,"34,204.76","28,054.65","6,150.11",,09/30/2024,12/13/2024,David Melo,100
Closed,3839,C.I. AGRICOLAS LAS FLORES S.A.S.,10/29/2024,,"31,794.93","25,871.73","5,923.20",,09/30/2024,12/13/2024,David Melo,100
Closed,3855,Coliman Pacific Corporation,10/31/2024,,"28,163.46","25,918.98","2,244.48",,09/27/2024,12/13/2024,David Melo,100
Closed,3854,Coliman Pacific Corporation,10/28/2024,,"32,564.45","29,586.30","2,978.15",,09/27/2024,12/13/2024,David Melo,100
Closed,3853,Coliman Pacific Corporation,10/31/2024,,"33,633.83","28,644.36","4,989.47",,09/27/2024,12/13/2024,David Melo,100
Closed,3838,COQUIMBA,10/26/2024,,"29,594.38","24,375.82","5,218.56",,09/27/2024,12/13/2024,David Melo,100
Open,abcd test,,09/27/2024,,0.00,0.00,0.00,,09/27/2024,09/27/2024,Naomi Bendayan,0
Closed,3831,Latbio S.A.,11/02/2024,,"33,657.92","27,756.05","5,901.87",,09/27/2024,12/13/2024,David Melo,100
Closed,3816,ASOGUABO,10/23/2024,,"31,543.06","28,686.69","2,856.37",,09/27/2024,12/13/2024,David Melo,100
Open,3832,ASOGUABO,10/25/2024,,"31,367.41","25,217.36","6,150.05",,09/27/2024,12/13/2024,David Melo,100
Open,3833,ASOGUABO,10/29/2024,,"31,435.21","25,217.36","6,217.85",,09/27/2024,12/13/2024,David Melo,100
Closed,3830,ASOGUABO,10/28/2024,,"33,549.50","28,892.16","4,657.34",,09/27/2024,12/13/2024,David Melo,100
Closed,3852,COQUIMBA,10/14/2024,,"29,310.88","24,780.27","4,530.61",,09/27/2024,12/13/2024,David Melo,100
Closed,3827,Marplantis Organic Sustainable Agriculture,10/25/2024,,"31,726.34","26,288.17","5,438.17",,09/27/2024,12/13/2024,David Melo,100
Closed,3851,Surgesa S.A.,10/16/2024,,"33,371.51","27,550.87","5,820.64",,09/26/2024,12/13/2024,David Melo,83
Closed,3850,ASOGUABO,10/09/2024,,"32,175.79","28,412.46","3,763.33",,09/26/2024,12/13/2024,David Melo,100
Closed,3849,ASOGUABO,10/09/2024,,"31,042.66","26,366.41","4,676.25",,09/26/2024,12/13/2024,David Melo,100
Closed,3828,COQUIMBA,10/09/2024,,"26,084.56","24,498.60","1,585.96",,09/23/2024,12/13/2024,David Melo,100
Closed,3811,Coliman Pacific Corporation,10/29/2024,,"33,513.36","28,644.36","4,869.00",,09/20/2024,12/13/2024,David Melo,100
Closed,3826,Coliman Pacific Corporation,10/22/2024,,"31,322.21","25,570.97","5,751.24",,09/20/2024,12/13/2024,David Melo,100
Closed,3825,Coliman Pacific Corporation,10/30/2024,,"33,609.74","28,644.36","4,965.38",,09/20/2024,12/13/2024,David Melo,100
Closed,3805,Coliman Pacific Corporation,10/24/2024,,"27,941.54","25,751.94","2,189.60",,09/20/2024,12/13/2024,David Melo,100
Closed,3824,Coliman Pacific Corporation,10/23/2024,,"33,441.08","28,382.86","5,058.22",,09/20/2024,12/13/2024,David Melo,100
Closed,3820,Coliman Pacific Corporation,10/25/2024,,"33,441.08","29,761.76","3,679.32",,09/20/2024,12/13/2024,David Melo,100
Closed,3823,Coliman Pacific Corporation,10/24/2024,,"33,368.81","28,632.86","4,735.95",,09/20/2024,12/13/2024,David Melo,100
Closed,3819,Coliman Pacific Corporation,10/16/2024,,"27,930.61","25,604.46","2,326.15",,09/20/2024,12/13/2024,David Melo,100
Closed,3822,Coliman Pacific Corporation,11/14/2024,,"33,850.66","28,783.82","5,066.84",,09/20/2024,12/13/2024,David Melo,100
Closed,3773,Coliman Pacific Corporation,10/08/2024,,"30,978.95","25,134.50","5,844.45",,09/20/2024,12/13/2024,David Melo,100
Closed,3818,Surgesa S.A.,11/02/2024,,"33,657.92","27,735.00","5,922.92",,09/18/2024,12/13/2024,David Melo,100
Closed,3817,Surgesa S.A.,10/23/2024,,"31,629.74","25,756.31","5,873.43",,09/18/2024,12/13/2024,David Melo,100
Closed,3815,Marplantis Organic Sustainable Agriculture,10/21/2024,,"32,412.44","29,226.12","3,186.32",,09/18/2024,12/13/2024,David Melo,100
Closed,3821,Marplantis Organic Sustainable Agriculture,10/30/2024,,"33,609.74","27,404.75","6,204.99",,09/18/2024,12/13/2024,David Melo,100
Closed,3814,Marplantis Organic Sustainable Agriculture,11/08/2024,,"33,609.74","27,487.20","6,122.54",,09/18/2024,12/13/2024,David Melo,100
Closed,3813,Marplantis Organic Sustainable Agriculture,10/29/2024,,"31,698.11","25,969.81","5,728.30",,09/18/2024,12/13/2024,David Melo,100
Closed,3812,Marplantis Organic Sustainable Agriculture,11/01/2024,,"33,657.92","27,357.17","6,300.75",,09/18/2024,12/13/2024,David Melo,100
Closed,3810,C.I. AGRICOLAS LAS FLORES S.A.S.,10/21/2024,,"31,680.63","25,273.69","6,406.94",,09/18/2024,12/13/2024,David Melo,100
Closed,3809,C.I. AGRICOLAS LAS FLORES S.A.S.,10/21/2024,,"29,551.74","27,776.09","1,775.65",,09/18/2024,12/13/2024,David Melo,100
