Status,Invoiced,Number,Date,Buyer,Job,Quantity,Amount,Shipping Date,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Employee,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Billing Client,Total Discount (CAD),Total Discount,Purchase Order,Lot Number,Container#
Delivered,Yes,4495,12/27/2024,"Chiovitti Banana Co., Ltd",4495.0,960,USD 21321.60,12/30/2024,"30,841.69",0.00,"30,841.69",Claudia Ramirez,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"30,841.69",0.0,"30,841.69","Chiovitti Banana Co., Ltd",0.0,USD 0.00,250102,,
Delivered,Yes,4540,12/27/2024,Costco Vaughan Wet,4540.0,900,USD 24093.00,12/29/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Vaughan Wet,0.0,USD 0.00,005721217153,,
Delivered,Yes,4451,12/27/2024,Costco Varennes,4451.0,900,USD 24093.00,12/28/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Varennes,0.0,USD 0.00,005741217150,,
Delivered,Yes,4461,12/26/2024,"Chiovitti Banana Co., Ltd",4461.0,960,USD 23385.60,12/27/2024,"33,827.27",0.00,"33,827.27",Claudia Ramirez,"38,390.40",0.00,01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"33,827.27",0.0,"33,827.27","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247150,,
Delivered,Yes,4477,12/26/2024,Costco Varennes,4477.0,900,USD 24093.00,12/27/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Varennes,0.0,USD 0.00,005741217146,,
Delivered,Yes,4453,12/26/2024,Courchesne Larose,4453.0,960,USD 24643.20,12/30/2024,"35,646.39",0.00,"35,646.39",Claudia Ramirez,"38,390.40",0.00,01/05/2025,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"35,646.39",0.0,"35,646.39",Courchesne Larose,0.0,USD 0.00,2482456,,
Delivered,Yes,4482QC,12/26/2024,Sobeys Quebec City,4482.0,288,USD 6857.28,12/27/2024,"9,919.06",0.00,"9,919.06",Claudia Ramirez,"11,517.12",0.00,01/05/2025,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"9,919.06",0.0,"9,919.06",Sobeys Quebec City,0.0,USD 0.00,4566974413,,IKSU2511856
Delivered,Yes,4482BCH,12/26/2024,Sobeys BCH,4482.0,672,USD 16000.32,12/27/2024,"23,144.46",0.00,"23,144.46",Claudia Ramirez,"26,873.28",0.00,01/05/2025,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"23,144.46",0.0,"23,144.46",Sobeys BCH,0.0,USD 0.00,4566974406,,IKSU2511856
Delivered,Yes,4497,12/24/2024,"Chiovitti Banana Co., Ltd",4497.0,960,USD 21321.60,12/26/2024,"30,841.69",0.00,"30,841.69",Claudia Ramirez,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"30,841.69",0.0,"30,841.69","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247156 ,,
Delivered,Yes,4481,12/24/2024,Costco Varennes,4481.0,900,USD 24093.00,12/26/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Varennes,0.0,USD 0.00,005741217144,,
Delivered,Yes,4479,12/24/2024,Charlies Seattle,4479.0,720,USD 20174.40,12/26/2024,"29,182.27",0.00,"29,182.27",Claudia Ramirez,"28,794.14","1,525.59",,Net 30,,United States Dollar,"5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"29,182.27",0.0,"29,182.27",Charlies Seattle,0.0,USD 0.00,6999813,,
Delivered,Yes,4480,12/24/2024,Costco Vaughan Wet,4480.0,900,USD 24093.00,12/26/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Vaughan Wet,0.0,USD 0.00,005721217146,,
Delivered,Yes,4478,12/24/2024,Costco Vaughan Wet,4478.0,900,USD 24093.00,12/26/2024,"34,850.52",0.00,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"34,850.52",0.0,"34,850.52",Costco Vaughan Wet,0.0,USD 0.00,005721217149,,
Delivered,Yes,4474QC,12/24/2024,Sobeys Quebec City,4474.0,288,USD 6857.28,12/26/2024,"9,919.06",0.00,"9,919.06",Claudia Ramirez,"11,517.65",610.24,01/05/2025,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"9,919.06",0.0,"9,919.06",Sobeys Quebec City,0.0,USD 0.00,4566974413,,SEGU9521668
Delivered,Yes,4474BCH,12/24/2024,Sobeys BCH,4474.0,672,USD 16000.32,12/26/2024,"23,144.46",0.00,"23,144.46",Claudia Ramirez,"26,874.53","1,423.89",01/05/2025,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"23,144.46",0.0,"23,144.46",Sobeys BCH,0.0,USD 0.00,4566974406,,SEGU9521668
Delivered,Yes,4539,12/24/2024,"Chiovitti Banana Co., Ltd",4539.0,960,USD 23385.60,12/26/2024,"33,827.27",0.00,"33,827.27",Claudia Ramirez,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"33,827.27",0.0,"33,827.27","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247145 ,,
Delivered,Yes,4470,12/24/2024,Krown Produce  Fresh At Its Best™,4470.0,900,USD 22599.00,12/26/2024,"32,689.45",0.00,"32,689.45",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.45,No,"32,689.45",0.0,"32,689.45",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL1617,,
Loading,No,4510,12/23/2024,Costco Vaughan Wet,4510.0,900,USD 24093.00,01/04/2025,"34,754.15","34,754.15",0.00,Claudia Ramirez,"35,992.67","1,906.99",01/12/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,754.15",0.0,"34,754.15",Costco Vaughan Wet,0.0,USD 0.00,250114,,SEGU9077173
Loading,No,4517,12/23/2024,Costco Vaughan Wet,4517.0,900,USD 24093.00,01/04/2025,"34,754.15","34,754.15",0.00,Claudia Ramirez,"35,992.67","1,906.99",01/12/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,754.15",0.0,"34,754.15",Costco Vaughan Wet,0.0,USD 0.00,250116,,SEGU9065275
Delivered,Yes,4448,12/23/2024,Top Banana,4448.0,900,USD 22788.00,12/24/2024,"32,871.69",-91.15,"32,962.84",Claudia Ramirez,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"32,871.69",0.0,"32,871.69",Top Banana,0.0,USD 0.00,122424,,BMOU9860520
Delivered,Yes,4476,12/20/2024,Costco Vaughan Wet,4476.0,900,USD 24093.00,12/24/2024,"34,754.15",-96.37,"34,850.52",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,754.15",0.0,"34,754.15",Costco Vaughan Wet,0.0,USD 0.00,005721210431,,
Delivered,Yes,4475BCH,12/19/2024,Sobeys BCH,4475.0,672,USD 16000.32,12/23/2024,"23,056.46",-24.00,"23,080.46",Naomi Bendayan,"26,874.53","1,423.89",01/05/2025,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"23,056.46",0.0,"23,056.46",Sobeys BCH,0.0,USD 0.00,4566974405,,
Delivered,Yes,4475QC,12/19/2024,Sobeys Quebec City,4475.0,288,USD 6857.28,12/23/2024,"9,881.34",-10.29,"9,891.63",Naomi Bendayan,"11,517.65",610.24,01/05/2025,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"9,881.34",0.0,"9,881.34",Sobeys Quebec City,0.0,USD 0.00,566974412,,
Delivered,Yes,4447,12/19/2024,Costco Vaughan Wet,4447.0,900,USD 24093.00,12/23/2024,"34,718.01",-132.51,"34,850.52",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,718.01",0.0,"34,718.01",Costco Vaughan Wet,0.0,USD 0.00,247143,,
Delivered,Yes,4449,12/19/2024,Costco Vaughan Wet,4449.0,900,USD 24093.00,01/01/2025,"34,718.01",-132.51,"34,850.52",Claudia Ramirez,"35,992.67","1,906.99",01/07/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,718.01",0.0,"34,718.01",Costco Vaughan Wet,0.0,USD 0.00,005721217166,,
Delivered,Yes,4469,12/19/2024,"Chiovitti Banana Co., Ltd",4469.0,960,USD 21321.60,12/23/2024,"30,724.43",-31.98,"30,756.41",Naomi Bendayan,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"30,724.43",0.0,"30,724.43","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247142,,
Delivered,Yes,4538,12/19/2024,"Chiovitti Banana Co., Ltd",4538.0,960,USD 23385.60,12/23/2024,"33,698.65",-35.08,"33,733.73",Naomi Bendayan,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"33,698.65",0.0,"33,698.65","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247141,,
Delivered,Yes,4463,12/19/2024,Costco Varennes,4463.0,900,USD 24093.00,12/23/2024,"34,718.01",-132.51,"34,850.52",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,718.01",0.0,"34,718.01",Costco Varennes,0.0,USD 0.00,5741210570,,
Delivered,Yes,4466,12/19/2024,Costco Vaughan Wet,4466.0,900,USD 24093.00,12/22/2024,"34,718.01",-132.51,"34,850.52",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,718.01",0.0,"34,718.01",Costco Vaughan Wet,0.0,USD 0.00,247140,,
Delivered,Yes,4465,12/19/2024,Costco Vaughan Wet,4465.0,900,USD 24093.00,12/21/2024,"34,718.01",-132.51,"34,850.52",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"34,718.01",0.0,"34,718.01",Costco Vaughan Wet,0.0,USD 0.00,247012,,
Delivered,Yes,4443,12/19/2024,Courchesne Larose,4443.0,960,USD 24643.20,12/21/2024,"35,510.86",-36.95,"35,547.81",Naomi Bendayan,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,No,"35,510.86",0.0,"35,510.86",Courchesne Larose,0.0,USD 0.00,2482455,,
Delivered,Yes,4467,12/19/2024,"Chiovitti Banana Co., Ltd",4467.0,960,USD 22972.80,12/21/2024,"33,103.81",-34.45,0.00,Naomi Bendayan,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.69,No,1.44,Yes,"33,103.81",0.0,"33,103.81","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247011,,
Delivered,Yes,4464,12/18/2024,Costco Vaughan Wet,4464.0,900,USD 24093.00,12/20/2024,"34,573.45",-180.70,"34,754.15",Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"34,573.45",0.0,"34,573.45",Costco Vaughan Wet,0.01,USD 0.00,247010,,
Delivered,Yes,4468,12/18/2024,"Chiovitti Banana Co., Ltd",4468.0,960,USD 21321.60,12/20/2024,"30,596.50",-159.91,0.00,Naomi Bendayan,"38,392.18","2,034.12",01/05/2025,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,Yes,"30,596.50",0.0,"30,596.50","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247009,,
Delivered,Yes,4472,12/18/2024,Top Banana,4472.0,900,USD 22788.00,12/20/2024,"32,700.78",-170.91,0.00,Naomi Bendayan,"35,992.67","1,906.99",01/05/2025,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,Yes,"32,700.78",0.0,"32,700.78",Top Banana,0.0,USD 0.00,122024,,
Delivered,Yes,4473BCH,12/18/2024,Sobeys BCH,4473.0,672,USD 16000.32,12/19/2024,"22,960.46",-96.00,"23,056.46",Naomi Bendayan,"26,874.53","1,423.89",12/24/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"22,960.46",0.0,"22,960.46",Sobeys BCH,0.0,USD 0.00,4566974404,,
Delivered,Yes,4473QC,12/18/2024,Sobeys Quebec City,4473.0,288,USD 6857.28,12/19/2024,"9,840.20",-41.14,"9,881.34",Naomi Bendayan,"11,517.65",610.24,12/24/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"9,840.20",0.0,"9,840.20",Sobeys Quebec City,0.0,USD 0.00,4566974411,,
Delivered,Yes,4484,12/18/2024,Costco Vaughan Wet,4484.0,900,USD 24093.00,12/19/2024,"34,573.45",-180.70,"34,754.15",Naomi Bendayan,"35,992.67","1,906.99",12/24/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"34,573.45",0.0,"34,573.45",Costco Vaughan Wet,0.01,USD 0.00,247007,,
Delivered,Yes,4513,12/18/2024,"Chiovitti Banana Co., Ltd",4513.0,960,USD 23385.60,12/19/2024,"33,558.34",-140.31,0.00,Naomi Bendayan,"38,392.18","2,034.12",12/24/2024,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,Yes,"33,558.34",0.0,"33,558.34","Chiovitti Banana Co., Ltd",0.0,USD 0.00,247006,,
Delivered,Yes,4456,12/18/2024,Charlies Seattle,4456.0,720,USD 20174.40,12/19/2024,"28,950.26",-121.05,"29,071.31",Naomi Bendayan,"28,794.14","1,525.59",01/05/2025,Net 30,,United States Dollar,"5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"28,950.26",0.0,"28,950.26",Charlies Seattle,0.0,USD 0.00,6997137,,
Delivered,Yes,4471,12/18/2024,Costco Varennes,4471.0,900,USD 24093.00,12/19/2024,"34,573.45",-180.70,"34,754.15",Naomi Bendayan,0.00,"1,908.00",12/24/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"34,573.45",0.0,"34,573.45",Costco Varennes,0.01,USD 0.00,5741210569,,
Delivered,Yes,4483,12/18/2024,Costco Vaughan Wet,4483.0,900,USD 24093.00,12/19/2024,"34,573.45",-180.70,"34,754.15",Naomi Bendayan,0.00,"1,908.00",12/24/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.44,No,"34,573.45",0.0,"34,573.45",Costco Vaughan Wet,0.01,USD 0.00,247008,,
Delivered,Yes,4454QC,12/16/2024,Sobeys Quebec City,4454.0,288,USD 6857.28,12/17/2024,"9,792.20",-27.42,"9,819.62",Claudia Ramirez,"11,517.65",610.24,12/24/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.43,No,"9,792.20",0.0,"9,792.20",Sobeys Quebec City,0.0,USD 0.00,4566974410,,BMOU9318355
Delivered,Yes,4454BCH,12/16/2024,Sobeys BCH,4454.0,672,USD 16000.32,12/17/2024,"22,848.46",-64.00,"22,912.46",Claudia Ramirez,"26,874.53","1,423.89",12/24/2024,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.43,No,"22,848.46",0.0,"22,848.46",Sobeys BCH,0.0,USD 0.00,4566974403,,BMOU9318355
Delivered,Yes,4444,12/16/2024,Costco Vaughan Wet,4444.0,900,USD 24093.00,12/17/2024,"34,404.80",-349.35,"34,754.15",Claudia Ramirez,0.00,"1,908.00",12/24/2024,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.43,No,"34,404.80",0.0,"34,404.80",Costco Vaughan Wet,0.0,USD 0.00,247005,,
Delivered,Yes,3989,12/13/2024,Costco Varennes,3989.0,900,USD 24093.00,12/16/2024,"34,356.62",-397.53,"34,754.15",Claudia Ramirez,"35,992.67","1,906.99",12/24/2024,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.43,No,"34,356.62",0.0,"34,356.62",Costco Varennes,0.0,USD 0.00,5741203108,,
Delivered,Yes,3999QC,12/13/2024,Sobeys Quebec City,3999.0,288,USD 6857.28,12/16/2024,"9,778.48",-13.72,"9,792.20",Claudia Ramirez,"11,517.65",610.24,12/24/2024,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.7,No,1.43,No,"9,778.48",0.0,"9,778.48",Sobeys Quebec City,0.0,USD 0.00,4566974409,,SZLU5008706
