Status,job,Supplier,Customer,Expense,Income,Profit,Customer:Account Number,Date,Due Date,End Date,Employee
Closed,2594,ASOGUABO,Costco Vaughan Wet,29472.48,34493.73,5021.25,C00006/004,1/4/2023,2/9/2023,3/30/2023,David Melo
Closed,2595,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys Whitby,26767.16,32529.86,5762.7,C00025/001,1/4/2023,2/1/2023,5/12/2023,David Melo
Closed,2596,COQUIMBA,"Chiovitti Banana Co., Ltd",26293.22,30686.49,4393.27,C00004,1/4/2023,2/6/2023,3/30/2023,David Melo
Closed,2597,COQUIMBA,"Chiovitti Banana Co., Ltd",25734.63,30652.23,4917.6,C00004,1/4/2023,2/9/2023,3/30/2023,David Melo
Closed,2598,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26545.81,31071.41,4525.6,C00024/001,1/4/2023,2/3/2023,3/30/2023,David Melo
Closed,2599,Surgesa S.A.,Costco Varennes,29741.24,34057.07,4315.83,C00006/003,1/4/2023,2/11/2023,3/30/2023,David Melo
Closed,2600,APPBOSA,MIXED Chiov Gambles,30694.22,34777.82,4083.6,,1/4/2023,2/6/2023,5/8/2023,David Melo
Closed,2601,ASOGUABO,Courchesne Larose,30332.08,34198,3865.92,C00007,1/6/2023,2/2/2023,3/30/2023,Marie Lamare
Closed,2602,ASOGUABO,Costco Vaughan Wet,31343.24,34008.64,2665.4,C00006/004,1/11/2023,2/13/2023,3/30/2023,David Melo
Closed,2603,APPBOSA,Sobeys BCH,30408.57,34521.65,4113.08,C00024/001,1/11/2023,2/13/2023,5/8/2023,David Melo
Closed,2604,ASOGUABO,MIXED Chiov Gambles,27033.27,31568.53,4535.26,,1/11/2023,2/10/2023,3/30/2023,David Melo
Closed,2605,ASOGUABO,Sobeys BCH,30704.4,29151.36,-1553.04,C00024/001,1/11/2023,2/13/2023,5/11/2023,David Melo
Closed,2606,APPBOSA,Costco Vaughan Wet,29146.81,34013.74,4866.93,C00006/004,1/11/2023,2/15/2023,5/8/2023,David Melo
Closed,2607,ASOGUABO,Costco Vaughan Wet,29309.11,34013.74,4704.63,C00006/004,1/11/2023,2/16/2023,3/30/2023,David Melo
Closed,2608,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,27046.78,31189.76,4142.98,C00024/001,1/11/2023,2/6/2023,5/12/2023,David Melo
Closed,2609,ASOGUABO,Sobeys BCH,28242.8,30960.03,2717.23,C00024/001,1/11/2023,2/13/2023,5/12/2023,David Melo
Closed,2610,COQUIMBA,"Chiovitti Banana Co., Ltd",26034.84,30460.47,4425.63,C00004,1/11/2023,2/13/2023,3/30/2023,David Melo
Closed,2611,ASOGUABO,Costco Vaughan Wet,29409.19,34013.74,4604.55,C00006/004,1/13/2023,2/18/2023,3/30/2023,David Melo
Closed,2612,APPBOSA,Courchesne Larose,30278.88,34326.45,4047.57,C00007,1/13/2023,2/10/2023,5/8/2023,David Melo
Closed,2613,ASOGUABO,Costco Vaughan Wet,29509.15,34013.74,4504.59,C00006/004,1/18/2023,2/21/2023,3/30/2023,David Melo
Closed,2614,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26041.13,30964.67,4923.54,C00024/001,1/18/2023,2/21/2023,3/30/2023,David Melo
Closed,2615,ASOGUABO,MIXED Chiov Gambles,27087.48,31528.37,4440.89,,1/18/2023,2/16/2023,3/30/2023,David Melo
Closed,2616,Gerifruit Organic Fruit,Courchesne Larose,30218.4,34282.77,4064.37,C00007,1/18/2023,2/16/2023,3/30/2023,David Melo
Closed,2617,ASOGUABO,Sobeys BCH,29853.41,32502.01,2648.6,C00024/001,1/18/2023,2/20/2023,3/30/2023,David Melo
Closed,2618,APPBOSA,Costco Vaughan Wet,29163.52,34013.74,4850.22,C00006/004,1/18/2023,2/22/2023,8/29/2023,David Melo
Closed,2619,ASOGUABO,Costco Vaughan Wet,29263.26,34013.74,4750.48,C00006/004,1/18/2023,2/24/2023,3/30/2023,David Melo
Closed,2620,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28799.64,33437.23,4637.59,C00024/001,1/18/2023,2/20/2023,5/12/2023,David Melo
Closed,2621,Coliman Pacific Corporation,Sobeys Vancouver,31635.97,36158.48,4522.51,C00026/002,1/18/2023,2/27/2023,3/30/2023,David Melo
Closed,2622,COQUIMBA,"Chiovitti Banana Co., Ltd",25806.81,30465.03,4658.22,C00004,1/18/2023,2/20/2023,3/30/2023,David Melo
Closed,2623,ASOGUABO,Sobeys Whitby,29639.34,32499.58,2860.24,C00025/001,1/19/2023,2/16/2023,3/30/2023,David Melo
Closed,2624,ASOGUABO,Sobeys BCH,28867.46,31154.94,2287.48,C00024/001,1/19/2023,2/9/2023,8/29/2023,David Melo
Closed,2625,ASOGUABO,Sobeys BCH,29171.02,32640.84,3469.82,C00024/001,1/25/2023,2/24/2023,3/30/2023,David Melo
Closed,2626,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29440.8,34013.74,4572.94,C00006/004,1/18/2023,2/25/2023,3/30/2023,David Melo
Closed,2627,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26099.99,30964.67,4864.68,C00024/001,1/25/2023,2/24/2023,3/30/2023,David Melo
Closed,2628,ASOGUABO,Sobeys BCH,29281.33,33151.09,3869.76,C00024/001,1/25/2023,2/28/2023,3/30/2023,David Melo
Closed,2629,ASOGUABO,MIXED Chiov Gambles,30044.79,34497.36,4452.57,,1/25/2023,2/24/2023,3/30/2023,David Melo
Closed,2630,COQUIMBA,"Chiovitti Banana Co., Ltd",25830.65,31067.72,5237.07,C00004,1/25/2023,2/28/2023,3/30/2023,David Melo
Closed,2631,ASOGUABO,Costco Vaughan Wet,29134.64,34594.87,5460.23,C00006/004,1/25/2023,2/27/2023,3/30/2023,David Melo
Closed,2632,ASOGUABO,Costco Vaughan Wet,29236.26,34699.37,5463.11,C00006/004,1/25/2023,3/2/2023,8/29/2023,David Melo
Closed,2633,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26229.19,31493.71,5264.52,C00024/001,1/25/2023,2/27/2023,5/12/2023,David Melo
Closed,2634,ASOGUABO,MIXED Chiov Gambles,30350.04,35116.72,4766.68,,1/25/2023,2/27/2023,3/30/2023,David Melo
Closed,2635,COQUIMBA,"Chiovitti Banana Co., Ltd",25831.24,30465.03,4633.79,C00004,1/25/2023,2/25/2023,3/30/2023,David Melo
Closed,2636,ASOGUABO,Courchesne Larose,30180.59,34282.77,4102.18,C00007,1/25/2023,2/24/2023,3/30/2023,David Melo
Closed,2637,ASOGUABO,Costco Vaughan Wet,29440.91,34684.45,5243.54,C00006/004,1/25/2023,3/4/2023,8/29/2023,David Melo
Closed,2638,APPBOSA,Costco Vaughan Wet,28706.13,34694.27,5988.14,C00006/004,1/25/2023,3/1/2023,8/29/2023,David Melo
Closed,2639,ASOGUABO,Courchesne Larose,29822.42,34973.83,5151.41,C00007,2/1/2023,3/2/2023,8/29/2023,David Melo
Closed,2640,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26114.03,31588.84,5474.81,C00024/001,2/1/2023,3/2/2023,5/12/2023,David Melo
Closed,2641,ASOGUABO,MIXED Chiov Gambles,27085.77,32163.9,5078.13,,1/27/2023,3/2/2023,8/29/2023,David Melo
Closed,2642,COQUIMBA,"Chiovitti Banana Co., Ltd",25511.64,31079.13,5567.49,C00004,2/1/2023,3/2/2023,8/29/2023,David Melo
Closed,2643,ASOGUABO,Costco Vaughan Wet,28763.15,34689.17,5926.02,C00006/004,2/1/2023,3/6/2023,8/29/2023,David Melo
Closed,2644,ASOGUABO,Sobeys BCH,29083.81,33283.21,4199.4,C00024/001,2/1/2023,3/2/2023,8/29/2023,David Melo
Closed,2645,APPBOSA,Costco Vaughan Wet,28489.77,35135.21,6645.44,C00006/004,2/1/2023,3/8/2023,8/29/2023,David Melo
Closed,2646,ASOGUABO,Costco Vaughan Wet,29348.62,35135.21,5786.59,C00006/004,2/1/2023,3/9/2023,8/29/2023,David Melo
Closed,2647,ASOGUABO,MIXED Chiov Gambles,30361.75,35225.38,4863.63,,2/1/2023,3/6/2023,8/29/2023,David Melo
Closed,2648,COQUIMBA,"Chiovitti Banana Co., Ltd",26807.26,31081.41,4274.15,C00004,2/1/2023,3/6/2023,8/29/2023,David Melo
Closed,2649,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,25984.83,31591.16,5606.33,C00024/001,2/1/2023,3/6/2023,8/29/2023,David Melo
Closed,2650,Prieto Export S.A. Agricola Prietoexport S.A.,Costco Vaughan Wet,28777.73,35191.28,6413.55,C00006/004,2/1/2023,3/11/2023,8/29/2023,David Melo
Closed,2651,ASOGUABO,MIXED Chiov Gambles,26882.35,32567.89,5685.54,,2/8/2023,3/9/2023,8/29/2023,David Melo
Closed,2652,COQUIMBA,"Chiovitti Banana Co., Ltd",25726.34,31469.5,5743.16,C00004,2/8/2023,3/9/2023,8/29/2023,David Melo
Closed,2653,ASOGUABO,Costco Vaughan Wet,28888.29,35191.3,6303.01,C00006/004,2/8/2023,3/13/2023,8/29/2023,David Melo
Closed,2654,ASOGUABO,Split Sobeys BCH + WBY,29571.22,33587.04,4015.82,,2/8/2023,3/9/2023,8/29/2023,David Melo
Closed,2655,ASOGUABO,Costco Vaughan Wet,28904.34,35191.3,6286.96,C00006/004,2/8/2023,3/16/2023,8/29/2023,David Melo
Closed,2656,Latbio S.A.,Costco Vaughan Wet,29062.37,35191.3,6128.93,C00006/004,2/8/2023,3/15/2023,8/29/2023,David Melo
Closed,2657,Coliman Pacific Corporation,Sobeys Vancouver,34811.53,36781.86,1970.33,C00026/002,2/8/2023,3/15/2023,11/27/2024,David Melo
Closed,2658,COQUIMBA,"Chiovitti Banana Co., Ltd",26033.86,31519.74,5485.88,C00004,2/8/2023,3/13/2023,8/29/2023,David Melo
Closed,2659,ASOGUABO,Costco Vaughan Wet,28896.54,35191.3,6294.76,C00006/004,2/8/2023,3/18/2023,8/29/2023,David Melo
Closed,2660,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28996.29,35722.15,6725.86,C00024/001,6/7/2023,3/14/2023,6/14/2023,David Melo
Closed,2661,ASOGUABO,Split Sobeys BCH + WBY,29815.19,33627.24,3812.05,,2/8/2023,3/14/2023,8/29/2023,David Melo
Closed,2662,APPBOSA,Courchesne Larose,30119.79,35413.11,5293.32,C00007,2/8/2023,3/9/2023,8/29/2023,David Melo
Closed,2663,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26485.32,32036.67,5551.35,C00024/001,2/8/2023,3/13/2023,8/29/2023,David Melo
Closed,2664,Coliman Pacific Corporation,Sobeys Calgary,30671.17,35551.08,4879.91,C00026/001,2/10/2023,2/20/2023,3/30/2023,David Melo
Closed,2665,ASOGUABO,Split Sobeys BCH + WBY,28623.81,32036.67,3412.86,,2/15/2023,3/16/2023,12/22/2023,David Melo
Closed,2666,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26872.46,31788.38,4915.92,C00024/001,2/15/2023,3/21/2023,8/29/2023,David Melo
Closed,2667,ASOGUABO,MIXED Chiov Gambles,27203.5,32321.69,5118.19,,2/15/2023,3/21/2023,8/29/2023,David Melo
Closed,2668,COQUIMBA,"Chiovitti Banana Co., Ltd",27121.08,31275.46,4154.38,C00004,2/15/2023,3/22/2023,8/29/2023,David Melo
Closed,2669,ASOGUABO,Costco Vaughan Wet,28970.11,34918.56,5948.45,C00006/004,2/15/2023,3/23/2023,8/29/2023,David Melo
Closed,2670,ASOGUABO,Courchesne Larose,29925.38,35194.75,5269.37,C00007,2/15/2023,3/21/2023,8/29/2023,David Melo
Closed,2671,ASOGUABO,Costco Varennes,29317.86,35033.26,5715.4,C00006/003,2/15/2023,3/25/2023,8/29/2023,David Melo
Closed,2672,APPBOSA,Costco Vaughan Wet,29061.69,35033.26,5971.57,C00006/004,2/15/2023,3/27/2023,8/29/2023,David Melo
Closed,2673,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26484.62,31788.38,5303.76,C00024/001,2/15/2023,3/23/2023,8/29/2023,David Melo
Closed,2674,ASOGUABO,Costco Vaughan Wet,29561.02,35033.26,5472.24,C00006/004,2/15/2023,3/25/2023,8/29/2023,David Melo
Closed,2675,Coliman Pacific Corporation,MIXED Chiov Gambles,30018.84,33678.33,3659.49,,2/15/2023,3/21/2023,8/29/2023,David Melo
Closed,2676,COQUIMBA,"Chiovitti Banana Co., Ltd",26955.39,31275.46,4320.07,C00004,2/15/2023,3/23/2023,8/29/2023,David Melo
Closed,2677,ASOGUABO,MIXED Chiov Gambles,27236.43,32367.07,5130.64,,2/22/2023,3/23/2023,8/29/2023,David Melo
Closed,2678,ASOGUABO,Sobeys BCH,29908.57,33410.46,3501.89,C00024/001,2/22/2023,3/23/2023,8/29/2023,David Melo
Closed,2679,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26625.23,31521.55,4896.32,C00024/001,2/22/2023,3/30/2023,8/29/2023,David Melo
Closed,2680,COQUIMBA,"Chiovitti Banana Co., Ltd",26204.48,31378.19,5173.71,C00004,2/22/2023,3/25/2023,8/29/2023,David Melo
Closed,2681,ASOGUABO,Costco Vaughan Wet,29344.6,35007.11,5662.51,C00006/004,2/7/2023,3/29/2023,8/29/2023,David Melo
Closed,2682,ASOGUABO,Courchesne Larose,28757.11,31892.8,3135.69,C00007,2/22/2023,3/27/2023,8/29/2023,David Melo
Closed,2683,ASOGUABO,Costco Vaughan Wet,29558.17,34995.02,5436.85,C00006/004,2/22/2023,3/28/2023,8/29/2023,David Melo
Closed,2684,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29975.85,34625.45,4649.6,C00006/004,2/22/2023,3/30/2023,8/29/2023,David Melo
Closed,2685,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,27236.24,32900.23,5663.99,C00024/001,2/1/2023,4/6/2023,8/29/2023,David Melo
Closed,2686,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29613.19,34663.68,5050.49,C00006/004,2/22/2023,4/1/2023,8/29/2023,David Melo
Closed,2687,Coliman Pacific Corporation,MIXED Chiov Gambles,30873.4,35561.73,4688.33,,2/22/2023,3/27/2023,8/29/2023,David Melo
Closed,2688,COQUIMBA,"Chiovitti Banana Co., Ltd",26569.59,31343.94,4774.35,C00004,2/22/2023,3/28/2023,8/29/2023,David Melo
Closed,2689,ASOGUABO,Sobeys BCH,29890.65,33366.63,3475.98,C00024/001,2/17/2023,3/21/2023,8/29/2023,David Melo
Closed,2690,ASOGUABO,Sobeys BCH,30260.93,33192.49,2931.56,C00024/001,3/1/2023,3/30/2023,8/29/2023,David Melo
Closed,2691,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26898.7,31324.32,4425.62,C00024/001,3/1/2023,4/6/2023,8/29/2023,David Melo
Closed,2692,ASOGUABO,MIXED Chiov Gambles,27452.96,32095.37,4642.41,,3/1/2023,3/30/2023,8/29/2023,David Melo
Closed,2693,COQUIMBA,"Chiovitti Banana Co., Ltd",26191.12,30750.39,4559.27,C00004,3/1/2023,4/4/2023,8/29/2023,David Melo
Closed,2694,ASOGUABO,Costco Vaughan Wet,29514.2,34408.8,4894.6,C00006/004,3/1/2023,4/3/2023,8/29/2023,David Melo
Closed,2695,APPBOSA,Courchesne Larose,30505.22,34899.32,4394.1,C00007,3/1/2023,3/30/2023,8/29/2023,David Melo
Closed,2696,ASOGUABO,Costco Vaughan Wet,29529.2,34408.8,4879.6,C00006/004,3/1/2023,4/5/2023,8/29/2023,David Melo
Closed,2697,ASOGUABO,Costco Vaughan Wet,29732,34408.8,4676.8,C00006/004,3/1/2023,4/6/2023,8/29/2023,David Melo
Closed,2698,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26769.26,31254.71,4485.45,C00024/001,3/1/2023,4/4/2023,8/29/2023,David Melo
Closed,2699,ASOGUABO,Costco Vaughan Wet,29833.4,34408.8,4575.4,C00006/004,3/1/2023,4/8/2023,8/29/2023,David Melo
Closed,2700,Coliman Pacific Corporation,Sobeys Vancouver,34238.31,35964,1725.69,C00026/002,3/1/2023,4/7/2023,8/29/2023,David Melo
Closed,2701,COQUIMBA,"Chiovitti Banana Co., Ltd",26191.13,31047.17,4856.04,C00004,3/1/2023,4/1/2023,8/29/2023,David Melo
Closed,2702,APPBOSA,MIXED Chiov Gambles,30924.12,34927.85,4003.73,,2/22/2023,4/3/2023,8/29/2023,David Melo
Closed,2703,Coliman Pacific Corporation,Sobeys Vancouver,33135.55,36616.68,3481.13,C00026/002,3/7/2023,3/25/2023,8/29/2023,David Melo
Closed,2704,Coliman Pacific Corporation,Sobeys Vancouver,33218.28,36190.44,2972.16,C00026/002,3/7/2023,3/30/2023,8/29/2023,David Melo
Closed,2705,ASOGUABO,Sobeys BCH,30481.79,32817.6,2335.81,C00024/001,3/8/2023,4/13/2023,8/29/2023,David Melo
Closed,2706,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29203.51,34680.96,5477.45,C00024/001,3/9/2023,4/6/2023,8/29/2023,David Melo
Closed,2707,ASOGUABO,MIXED Chiov Gambles,27432.24,31894.56,4462.32,,3/8/2023,4/6/2023,8/29/2023,David Melo
Closed,2708,COQUIMBA,"Chiovitti Banana Co., Ltd",26191.98,30818.88,4626.9,C00004,3/9/2023,4/6/2023,8/29/2023,David Melo
Closed,2709,Surgesa S.A.,Costco Vaughan Wet,29217.03,34204.9,4987.87,C00006/004,3/9/2023,4/13/2023,8/29/2023,David Melo
Closed,2710,ASOGUABO,Courchesne Larose,29026.95,31324.32,2297.37,C00007,3/8/2023,4/10/2023,8/29/2023,David Melo
Closed,2711,ASOGUABO,Costco Vaughan Wet,29515.54,34459.78,4944.24,C00006/004,3/8/2023,4/12/2023,8/29/2023,David Melo
Closed,2712,ASOGUABO,Costco Vaughan Wet,35333.55,34051.97,-1281.58,C00006/004,3/9/2023,4/15/2023,9/5/2023,David Melo
Closed,2713,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26244.78,31312.72,5067.94,C00024/001,3/9/2023,4/20/2023,8/29/2023,David Melo
Closed,2714,ASOGUABO,Costco Vaughan Wet,30712.8,34408.8,3696,C00006/004,3/8/2023,4/10/2023,8/29/2023,David Melo
Closed,2715,COQUIMBA,"Chiovitti Banana Co., Ltd",26478.91,30818.88,4339.97,C00004,3/9/2023,4/10/2023,8/29/2023,David Melo
Closed,2716,ASOGUABO,MIXED Chiov Gambles,30739.66,34927.85,4188.19,,3/8/2023,4/10/2023,8/29/2023,David Melo
Closed,2717,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,28258.01,34668.12,6410.11,C00007,3/9/2023,4/20/2023,8/29/2023,David Melo
Closed,2718,ASOGUABO,Sobeys BCH,30116.51,33045.18,2928.67,C00024/001,3/22/2023,4/27/2023,8/29/2023,David Melo
Closed,2719,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28720.27,34475.44,5755.17,C00024/001,3/15/2023,4/13/2023,8/29/2023,David Melo
Closed,2720,ASOGUABO,MIXED Chiov Gambles,27229.67,31705.56,4475.89,,3/15/2023,4/13/2023,8/29/2023,David Melo
Closed,2721,COQUIMBA,"Chiovitti Banana Co., Ltd",25970.52,30636.25,4665.73,C00004,3/15/2023,4/13/2023,8/29/2023,David Melo
Closed,2722,ASOGUABO,Costco Vaughan Wet,30182.43,34204.9,4022.47,C00006/004,3/15/2023,4/17/2023,8/29/2023,David Melo
Closed,2723,ASOGUABO,Courchesne Larose,30577.03,34720.87,4143.84,C00007,3/15/2023,4/17/2023,8/29/2023,David Melo
Closed,2724,ASOGUABO,Sobeys Vancouver,35877.69,35884.08,6.39,C00026/002,3/15/2023,3/15/2023,8/29/2023,David Melo
Closed,2725,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,28857.03,34357.82,5500.79,C00006/004,3/15/2023,4/19/2023,8/29/2023,David Melo
Closed,2726,ASOGUABO,Costco Vaughan Wet,29525.3,34396.06,4870.76,C00006/004,3/15/2023,4/20/2023,8/29/2023,David Melo
Closed,2727,ASOGUABO,Sobeys BCH,28853.04,31138.69,2285.65,C00024/001,3/15/2023,4/17/2023,8/29/2023,David Melo
Closed,2728,Surgesa S.A.,Costco Vaughan Wet,29266.35,34587.22,5320.87,C00006/004,3/15/2023,4/22/2023,8/29/2023,David Melo
Closed,2729,COQUIMBA,"Chiovitti Banana Co., Ltd",26278.3,30636.25,4357.95,C00004,3/15/2023,4/17/2023,8/29/2023,David Melo
Closed,2730,APPBOSA,MIXED Chiov Gambles,29996.33,34947.42,4951.09,,3/22/2023,5/4/2023,8/29/2023,David Melo
Closed,2731,ASOGUABO,MIXED Chiov Gambles,27085.26,31882.75,4797.49,,3/22/2023,4/20/2023,8/29/2023,David Melo
Closed,2732,ASOGUABO,Costco Vaughan Wet,29883.27,34644.1,4760.83,C00006/004,3/22/2023,4/27/2023,8/29/2023,David Melo
Closed,2733,ASOGUABO,Sobeys BCH,28650.89,31353.5,2702.61,C00024/001,3/22/2023,4/24/2023,8/29/2023,David Melo
Closed,2734,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,31603.73,34530.19,2926.46,C00006/004,3/22/2023,5/1/2023,8/29/2023,David Melo
Closed,2735,ASOGUABO,Costco Vaughan Wet,29158.13,34426.36,5268.23,C00006/004,3/22/2023,4/26/2023,8/29/2023,David Melo
Closed,2736,Surgesa S.A.,Costco Vaughan Wet,28970.59,34453.82,5483.23,C00006/004,3/22/2023,4/24/2023,8/29/2023,David Melo
Closed,2737,ASOGUABO,Sobeys BCH,29606.1,32982.15,3376.05,C00024/001,3/29/2023,5/4/2023,8/29/2023,David Melo
Closed,2738,ASOGUABO,MIXED Chiov Gambles,26788.01,32103.46,5315.45,,3/29/2023,4/27/2023,8/29/2023,David Melo
Closed,2739,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29212.75,34301.59,5088.84,C00006/004,3/29/2023,5/6/2023,8/29/2023,David Melo
Closed,2740,COQUIMBA,"Chiovitti Banana Co., Ltd",25720.53,31015.42,5294.89,C00004,3/29/2023,4/27/2023,8/29/2023,David Melo
Closed,2741,COQUIMBA,"Chiovitti Banana Co., Ltd",25897.35,30947.28,5049.93,C00004,3/29/2023,5/1/2023,8/29/2023,David Melo
Closed,2742,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,25755.39,31526.66,5771.27,C00024/001,3/29/2023,4/27/2023,8/29/2023,David Melo
Closed,2743,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,28030.92,34921.84,6890.92,C00007,3/29/2023,4/27/2023,8/29/2023,David Melo
Closed,2744,ASOGUABO,Costco Varennes,28834.74,34669.47,5834.73,C00006/003,3/29/2023,5/3/2023,8/29/2023,David Melo
Closed,2745,ASOGUABO,Costco Vaughan Wet,28846.74,34745.58,5898.84,C00006/004,3/29/2023,4/29/2023,8/29/2023,David Melo
Closed,2746,ASOGUABO,Sobeys BCH,28321.08,31457.4,3136.32,C00024/001,3/29/2023,5/1/2023,8/29/2023,David Melo
Closed,2747,Surgesa S.A.,Costco Vaughan Wet,28671.44,34669.47,5998.03,C00006/004,3/29/2023,5/4/2023,8/29/2023,David Melo
Closed,2748,Coliman Pacific Corporation,MIXED Chiov Gambles,30347.13,35094.29,4747.16,,3/29/2023,5/1/2023,8/29/2023,David Melo
Closed,2749,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26247.96,31549.75,5301.79,C00024/001,4/4/2023,5/4/2023,8/29/2023,David Melo
Closed,2750,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,26258.03,30984.1,4726.07,C00007,4/4/2023,5/8/2023,8/29/2023,David Melo
Closed,2751,ASOGUABO,MIXED Chiov Gambles,27033.36,32126.96,5093.6,,4/4/2023,5/4/2023,8/29/2023,David Melo
Closed,2752,ASOGUABO,Costco Vaughan Wet,28710.67,34047.88,5337.21,C00006/004,4/4/2023,5/8/2023,8/29/2023,David Melo
Closed,2753,COQUIMBA,"Chiovitti Banana Co., Ltd",25617.01,31038.13,5421.12,C00004,4/4/2023,5/3/2023,8/29/2023,David Melo
Closed,2754,ASOGUABO,Costco Vaughan Wet,29023.5,34365.02,5341.52,C00006/004,4/4/2023,5/13/2023,8/29/2023,David Melo
Closed,2755,ASOGUABO,Costco Vaughan Wet,28921.72,34124,5202.28,C00006/004,4/4/2023,5/11/2023,8/29/2023,David Melo
Closed,2756,ASOGUABO,MIXED Chiov Gambles,30911.5,34566.27,3654.77,,4/4/2023,5/8/2023,8/29/2023,David Melo
Closed,2757,Marplantis Organic Sustainable Agriculture,Costco Vaughan Wet,29512.54,34250.85,4738.31,C00006/004,4/4/2023,5/10/2023,8/29/2023,David Melo
Closed,2758,COQUIMBA,"Chiovitti Banana Co., Ltd",25773.38,30663.36,4889.98,C00004,4/4/2023,5/10/2023,8/29/2023,David Melo
Closed,2759,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26480.03,31053.36,4573.33,C00024/001,4/12/2023,5/11/2023,8/29/2023,David Melo
Closed,2760,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,26738.43,31330.42,4591.99,C00007,4/12/2023,5/15/2023,8/29/2023,David Melo
Closed,2761,ASOGUABO,MIXED Chiov Gambles,26952.53,31621.48,4668.95,,4/12/2023,5/11/2023,8/29/2023,David Melo
Closed,2762,ASOGUABO,Costco Vaughan Wet,29016.35,34390.81,5374.46,C00006/004,4/12/2023,5/15/2023,8/29/2023,David Melo
Closed,2763,Surgesa S.A.,Costco Vaughan Wet,28665.14,34352.33,5687.19,C00006/004,4/12/2023,5/17/2023,8/29/2023,David Melo
Closed,2764,ASOGUABO,Costco Vaughan Wet,29208.35,34250.85,5042.5,C00006/004,4/12/2023,5/18/2023,8/29/2023,David Melo
Closed,2765,ASOGUABO,Sobeys BCH,28867.28,32773.69,3906.41,C00024/001,4/12/2023,5/12/2023,8/29/2023,David Melo
Closed,2766,ASOGUABO,Costco Vaughan Wet,29309.6,34301.59,4991.99,C00006/004,4/12/2023,5/20/2023,8/29/2023,David Melo
Closed,2767,APPBOSA,MIXED Chiov Gambles,30085.18,34397.57,4312.39,,4/12/2023,5/11/2023,8/29/2023,David Melo
Closed,2768,COQUIMBA,"Chiovitti Banana Co., Ltd",25776.4,30765.57,4989.17,C00004,4/12/2023,5/12/2023,8/29/2023,David Melo
Closed,2769,ASOGUABO,Sobeys BCH,30023.76,32740.97,2717.21,C00024/001,4/19/2023,5/18/2023,8/29/2023,David Melo
Closed,2770,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26377.99,31168.8,4790.81,C00024/001,4/19/2023,5/18/2023,8/29/2023,David Melo
Closed,2771,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,28389.68,34525.44,6135.76,C00007,4/19/2023,5/18/2023,8/29/2023,David Melo
Closed,2772,ASOGUABO,"Chiovitti Banana Co., Ltd",27025.37,31739.04,4713.67,C00004,4/19/2023,5/18/2023,8/29/2023,David Melo
Closed,2773,APPBOSA,Costco Vaughan Wet,29069.9,34479.19,5409.29,C00006/004,4/19/2023,5/24/2023,8/29/2023,David Melo
Closed,2774,ASOGUABO,Costco Varennes,29730.86,34580.67,4849.81,C00006/003,4/19/2023,5/29/2023,8/29/2023,David Melo
Closed,2775,ASOGUABO,Sobeys BCH,28597.27,31214.98,2617.71,C00024/001,4/19/2023,5/22/2023,8/29/2023,David Melo
