"Status","Number","Release Date","Released to","Pieces","Weight (lb)","Volume (ft³)","Creation Date","Issued By","Income (CAD)","Expense (CAD)","Balance (CAD)","Transactions Balance (CAD)","Division","Exclude From Tracking","Volume weight (Vlb)","Employee","PRO Number","Tracking Number","Driver's Name","Driver's License Number","Notes","Is Liquidated","Carrier","Delivery Date","POD Received By","POD Comments","Entry Number","G.O. Number","C.F.S. Number","Commodities Description","Issued By Address","Release to Address","Has Transactions","Purchase Order Number","Attachments","Online","Billing Client","Template Name","Online Creator","VIN","Is Printed","Last Event","Task Type","Task Employee","Task Status","Task Subject","Task Notes","Purchase Order","Delivery date","Lot Number","Container#"
"Delivered","4490","12/30/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"250104",,,
"Delivered","4491","12/30/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"250105",,,
"Delivered","4450","12/30/2024","Courchesne Larose","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5741217146",,,
"Delivered","4453","12/30/2024","Courchesne Larose","1","3,747.86","2,359.59","12/26/2024","Equifruit, Inc.","35,646.39","0.00","35,646.39","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2482456",,,
"Delivered","4499","12/30/2024","Top Banana","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","32,962.84","0.00","32,962.84","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"123024",,,"SUDU8047385"
"Delivered","4540","12/29/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Mexico","No","Megacorp",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"250101",,,
"Delivered","4451","12/28/2024","Courchesne Larose","1","3,747.86","2,359.59","12/27/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"247149",,,
"Delivered","4482BCH","12/27/2024","Sobeys BCH","672","26,873.28","0.00","12/26/2024","Equifruit, Inc.","23,144.46","0.00","23,144.46","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566974406",,,"IKSU2511856"
"Delivered","4482QC","12/27/2024","Sobeys Quebec City","288","11,517.12","0.00","12/26/2024","Equifruit, Inc.","9,919.06","0.00","9,919.06","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566974413",,,"IKSU2511856"
"Delivered","4477","12/27/2024","Courchesne Larose","1","3,747.86","2,359.59","12/26/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5741217144",,,
"Delivered","4461","12/27/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/26/2024","Equifruit, Inc.","33,827.27","0.00","33,827.27","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","DID Logistics",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247150",,,
"Delivered","4470","12/26/2024","Krown Produce  Fresh At Its Best™","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","32,689.45","0.00","32,689.45","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","CTX",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL1617",,,
"Delivered","4539","12/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","33,827.27","0.00","33,827.27","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Mexico","No","Megacorp",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247145 ",,,
"Delivered","4474QC","12/26/2024","Sobeys Quebec City","288","11,517.65","610.24","12/24/2024","Equifruit, Inc.","9,919.06","0.00","9,919.06","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566974413",,,"SEGU9521668"
"Delivered","4478","12/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247148",,,
"Delivered","4480","12/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247147",,,
"Delivered","4479","12/26/2024","Charlies Seattle","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","29,182.27","0.00","29,182.27","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","TQL",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","No",,"No","No","Charlies Seattle",,,,"No",,,,,,,"6999813",,,
"Delivered","4497","12/26/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","30,841.69","0.00","30,841.69","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247156 ",,,
"Delivered","4481","12/26/2024","Courchesne Larose","1","3,747.86","2,359.59","12/24/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5741217150",,,
"Delivered","4476","12/24/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/20/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Naomi Bendayan",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247144",,,
"Delivered","4448","12/24/2024","Top Banana","1","3,747.86","2,359.59","12/23/2024","Equifruit, Inc.","32,962.84","0.00","32,962.84","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"122424",,,"BMOU9860520"
"Delivered","4538","12/23/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","33,733.73","0.00","33,733.73","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247141",,,
"Delivered","4469","12/23/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","30,756.41","0.00","30,756.41","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247142",,,
"Delivered","4447","12/23/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247143",,,
"Delivered","4475QC","12/23/2024","Sobeys Quebec City","288","11,517.65","610.24","12/19/2024","Equifruit, Inc.","9,891.63","0.00","9,891.63","0.00",,"No","6,352.35","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"566974412",,,
"Delivered","4475BCH","12/23/2024","Sobeys BCH","672","26,874.53","1,423.89","12/19/2024","Equifruit, Inc.","23,080.46","0.00","23,080.46","0.00",,"No","14,822.15","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566974405",,,
"Delivered","4463","12/23/2024","Courchesne Larose","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5741210570",,,
"Delivered","4466","12/22/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247140",,,
"Delivered","4467","12/21/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","33,138.26","0.00","33,138.26","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247011",,,
"Delivered","4465","12/21/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","34,850.52","0.00","34,850.52","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247012",,,
"Delivered","4443","12/21/2024","Courchesne Larose","1","3,747.86","2,359.59","12/19/2024","Equifruit, Inc.","35,547.81","0.00","35,547.81","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2482455",,,
"Delivered","4468","12/20/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","30,756.41","0.00","30,756.41","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247009",,,
"Delivered","4464","12/20/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","34,754.15","0.00","34,754.15","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247010",,,
"Delivered","4462","12/20/2024","Krown Produce  Fresh At Its Best™","1","3,747.86","2,359.59","01/07/2025","Equifruit, Inc.","32,599.06","0.00","32,599.06","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No","Highway Motor Freight",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL1582",,,
"Delivered","4472","12/20/2024","Top Banana","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","32,871.69","0.00","32,871.69","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"122024",,,
"Delivered","4483","12/19/2024","Chiovitti Banana Co., Ltd","900","0.00","1,908.00","12/18/2024","Equifruit, Inc.","34,754.15","0.00","34,754.15","0.00",,"No","19,861.59","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247008",,,
"Delivered","4513","12/19/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","33,698.65","0.00","33,698.65","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247006",,,
"Delivered","4484","12/19/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","34,754.15","0.00","34,754.15","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247007",,,
"Delivered","4471","12/19/2024","Courchesne Larose","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","34,754.15","0.00","34,754.15","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5741210569",,,
"Delivered","4456","12/19/2024","Charlies Seattle","1","3,747.86","2,359.59","12/18/2024","Equifruit, Inc.","29,071.31","0.00","29,071.31","0.00",,"No","24,562.48","Naomi Bendayan",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","No",,"No","No","Charlies Seattle",,,,"No",,,,,,,"6997137",,,
"Delivered","4473BCH","12/19/2024","Sobeys BCH","672","26,874.53","1,423.89","12/18/2024","Equifruit, Inc.","23,056.46","0.00","23,056.46","0.00",,"No","14,822.15","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566974404",,,
"Delivered","4473QC","12/19/2024","Sobeys Quebec City","288","11,517.65","610.24","12/18/2024","Equifruit, Inc.","9,881.34","0.00","9,881.34","0.00",,"No","6,352.35","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566974411",,,
"Delivered","4444","12/17/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/16/2024","Equifruit, Inc.","34,754.15","0.00","34,754.15","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247005",,,
"Delivered","4454BCH","12/17/2024","Sobeys BCH","672","26,874.53","1,423.89","12/16/2024","Equifruit, Inc.","22,912.46","0.00","22,912.46","0.00",,"No","14,822.15","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566974403",,,"BMOU9318355"
"Delivered","4454QC","12/17/2024","Sobeys Quebec City","288","11,517.65","610.24","12/16/2024","Equifruit, Inc.","9,819.62","0.00","9,819.62","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566974410",,,"BMOU9318355"
"Delivered","4452","12/16/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/13/2024","Equifruit, Inc.","30,447.24","0.00","30,447.24","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Ecuador
Please scan TIVE Sticker.  Thank you, ","No","Holt",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247003",,,
"Delivered","4460","12/16/2024","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","12/13/2024","Equifruit, Inc.","33,394.64","0.00","33,394.64","0.00",,"No","24,562.48","Claudia Ramirez",,,,,"Country of Origin: Mexico","No","TQL",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"247004",,,
